,Restaurant,Location,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time,City,Location1,Rating_bins,CusineCount
173,ID_463,"Rmz Centennial, I Gate, Whitefield","Ice Cream, Desserts",200.0,50,4.1,0.0,0.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",4-5,2
174,ID_1460,"Babarpur, New Delhi, Delhi",Mithai,100.0,50,3.3,15.0,7.0,30,Delhi,"Babarpur, New Delhi",3-4,1
175,ID_4202,"Dockyard Road, Mumbai CST Area","Parsi, Bakery",200.0,50,4.0,4335.0,2363.0,30,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,2
176,ID_975,Mumbai Central,"Japanese, Sushi",400.0,50,3.6,163.0,72.0,45,Mumbai,Mumbai Central,3-4,2
177,ID_8359,"Sector 1, Noida","North Indian, Chinese",550.0,50,3.4,53.0,24.0,30,Noida,Sector 1,3-4,2
178,ID_6548,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Beverages, Desserts, Ice Cream",150.0,50,2.9,6.0,2.0,45,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",2-3,3
179,ID_2002,Delhi Cantt.,Rolls,50.0,50,3.1,6.0,2.0,30,Delhi,Delhi Cantt.,3-4,1
180,ID_7261,Mumbai Central,"North Indian, South Indian, Chinese, Fast Food",350.0,50,3.0,19.0,5.0,45,Mumbai,Mumbai Central,2-3,4
181,ID_7696,"Rmz Centennial, I Gate, Whitefield","North Indian, Chinese",150.0,99,3.9,216.0,115.0,45,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,2
182,ID_4095,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Chinese",200.0,50,3.7,45.0,12.0,45,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,2
183,ID_5986,"Nathan Road, Mangaldas Road, Pune","North Indian, Chinese",200.0,50,3.8,302.0,138.0,45,Pune,"Nathan Road, Mangaldas Road",3-4,2
184,ID_7172,"Tejas Nagar Colony, Wadala West, Mumbai",North Indian,150.0,50,2.8,16.0,8.0,45,Mumbai,"Tejas Nagar Colony, Wadala West",2-3,1
185,ID_2780,"Dockyard Road, Mumbai CST Area","Fast Food, Chinese",200.0,50,3.1,76.0,36.0,45,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,2
186,ID_6441,Delhi University-GTB Nagar,Street Food,100.0,50,3.1,4.0,1.0,30,Delhi,Delhi University-GTB Nagar,3-4,1
187,ID_2164,Pune University,"Ice Cream, Fast Food, Beverages",150.0,50,0.0,0.0,0.0,30,Pune,Pune University,NoRating,3
188,ID_2053,Pune University,South Indian,150.0,50,3.6,87.0,45.0,45,Pune,Pune University,3-4,1
189,ID_1172,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Cafe,200.0,50,3.3,9.0,1.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,1
190,ID_3499,"Tiretti, Kolkata","Chinese, Fast Food",100.0,50,3.2,12.0,7.0,30,Kolkata,Tiretti,3-4,2
191,ID_62,"Mico Layout, Stage 2, BTM Layout,Bangalore","Chinese, Fast Food, North Indian, Mughlai",300.0,50,3.4,298.0,175.0,65,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,4
192,ID_5414,"Rmz Centennial, I Gate, Whitefield",Desserts,150.0,50,3.6,18.0,3.0,45,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,1
193,ID_7309,"Dockyard Road, Mumbai CST Area","Fast Food, Street Food, Beverages",150.0,50,3.7,77.0,39.0,45,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,3
194,ID_1639,"Raja Bazar, Kolkata","Fast Food, American",150.0,50,3.5,101.0,53.0,45,Kolkata,Raja Bazar,3-4,2
195,ID_3106,Mumbai Central,"Fast Food, Mughlai",100.0,50,3.9,116.0,66.0,45,Mumbai,Mumbai Central,3-4,2
196,ID_2617,Pune University,"Fast Food, Biryani, Beverages",200.0,50,0.0,0.0,0.0,30,Pune,Pune University,NoRating,3
197,ID_2041,"Yerawada, Pune, Maharashtra","Italian, Pizza, Salad, Healthy Food, Mexican, Cafe, Desserts, Continental",650.0,50,4.4,3248.0,1603.0,45,Mumbai,"Yerawada, Pune, Maharashtra",4-5,8
198,ID_2673,"Sector 1, Noida","Chinese, North Indian",200.0,50,3.6,125.0,29.0,30,Noida,Sector 1,3-4,2
199,ID_7912,Delhi University-GTB Nagar,"Pizza, Beverages",350.0,50,3.3,11.0,6.0,30,Delhi,Delhi University-GTB Nagar,3-4,2
200,ID_3779,"Tiretti, Kolkata","Beverages, Juices, Fast Food",100.0,50,3.6,31.0,15.0,30,Kolkata,Tiretti,3-4,3
201,ID_3683,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,150.0,50,3.0,4.0,1.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",2-3,1
202,ID_4508,"Mico Layout, Stage 2, BTM Layout,Bangalore","Chinese, North Indian",150.0,50,3.1,192.0,50.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
203,ID_4878,"Mico Layout, Stage 2, BTM Layout,Bangalore","Cafe, Continental, Italian",400.0,50,4.2,2828.0,1443.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,3
204,ID_2802,"D-Block, Sector 63, Noida","Bakery, Desserts",150.0,50,3.2,6.0,4.0,30,Noida,"D-Block, Sector 63",3-4,2
205,ID_2814,"Delhi High Court, India Gate","Japanese, Sushi, Asian",800.0,50,4.2,721.0,390.0,45,Delhi,"Delhi High Court, India Gate",4-5,3
206,ID_188,"Panjetan Colony, Malakpet, Hyderabad","North Indian, Mughlai",150.0,50,3.3,4.0,2.0,30,Hyderabad,"Panjetan Colony, Malakpet",3-4,2
207,ID_4614,"D-Block, Sector 63, Noida","North Indian, Mughlai",200.0,50,3.7,66.0,42.0,30,Noida,"D-Block, Sector 63",3-4,2
208,ID_7647,"D-Block, Sector 63, Noida","Chinese, Fast Food, Momos",150.0,50,0.0,0.0,0.0,30,Noida,"D-Block, Sector 63",NoRating,3
209,ID_5499,"Sector 3, Marathalli","North Indian, South Indian, Chinese, Bengali, Odia, Biryani, Beverages",150.0,50,3.5,45.0,29.0,45,Bangalore,"Sector 3, Marathalli",3-4,7
210,ID_7594,Mumbai Central,Burger,200.0,50,0.0,0.0,0.0,30,Mumbai,Mumbai Central,NoRating,1
211,ID_6436,"MG Road, Pune",South Indian,150.0,50,3.9,219.0,108.0,30,Pune,MG Road,3-4,1
212,ID_4298,Mumbai Central,"Salad, Beverages, Healthy Food, Desserts",200.0,50,3.5,36.0,24.0,65,Mumbai,Mumbai Central,3-4,4
213,ID_7158,"Mico Layout, Stage 2, BTM Layout,Bangalore","Ice Cream, Cafe, Pizza, Burger, Beverages",200.0,50,4.5,2805.0,1457.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,5
214,ID_7750,"Mico Layout, Stage 2, BTM Layout,Bangalore","Asian, Biryani, North Indian, Desserts",200.0,50,4.1,37.0,30.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,4
215,ID_7397,"Sector 63A,Gurgaon","Continental, Burger, Wraps, Beverages",150.0,50,4.0,34.0,27.0,30,Gurgaon,Sector 63A,3-4,4
216,ID_5574,Delhi University-GTB Nagar,"Fast Food, Chinese",150.0,50,0.0,0.0,0.0,30,Delhi,Delhi University-GTB Nagar,NoRating,2
217,ID_4635,"FTI College, Law College Road, Pune",Street Food,100.0,50,0.0,0.0,0.0,30,Pune,"FTI College, Law College Road",NoRating,1
218,ID_6659,"Jaya Nagar, Saidabad, Hyderabad",Chinese,100.0,50,0.0,0.0,0.0,30,Hyderabad,"Jaya Nagar, Saidabad",NoRating,1
219,ID_621,"Sector 63A,Gurgaon","Mithai, Street Food, Chinese",150.0,50,3.3,35.0,16.0,65,Gurgaon,Sector 63A,3-4,3
220,ID_7260,Majestic,"North Indian, Mughlai",150.0,50,0.0,0.0,0.0,30,Bangalore,Majestic,NoRating,2
221,ID_5602,"Sector 1, Noida","North Indian, Chinese",250.0,50,2.8,27.0,11.0,30,Noida,Sector 1,2-3,2
222,ID_7252,"Rmz Centennial, I Gate, Whitefield","Tamil, Biryani, South Indian, Chettinad, North Indian, Chinese",250.0,50,3.9,163.0,112.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,6
223,ID_2879,"Sandhurst Road, Mumbai CST Area","South Indian, North Indian, Fast Food",200.0,50,3.7,182.0,107.0,45,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,3
224,ID_2637,Majestic,"Chinese, North Indian, Street Food",150.0,50,0.0,0.0,0.0,30,Bangalore,Majestic,NoRating,3
225,ID_6278,"Nathan Road, Mangaldas Road, Pune","Chinese, Cantonese",1000.0,50,4.7,441.0,259.0,30,Pune,"Nathan Road, Mangaldas Road",4-5,2
226,ID_4625,"Delhi Administration Flats, Timarpur","North Eastern, Momos, Fast Food, Beverages, Tibetan",100.0,50,2.9,0.0,0.0,30,Delhi,"Delhi Administration Flats, Timarpur",2-3,5
227,ID_3176,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Fast Food, Chinese",150.0,50,3.5,26.0,6.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,2
228,ID_6778,Pune University,Street Food,100.0,50,0.0,0.0,0.0,30,Pune,Pune University,NoRating,1
229,ID_6312,"MG Road, Pune","Maharashtrian, South Indian, Chinese",150.0,50,3.3,12.0,7.0,30,Pune,MG Road,3-4,3
230,ID_6002,"D-Block, Sector 63, Noida",Bakery,50.0,50,3.2,11.0,1.0,30,Noida,"D-Block, Sector 63",3-4,1
231,ID_3655,"Dockyard Road, Mumbai CST Area",Mithai,100.0,99,3.9,60.0,15.0,45,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,1
232,ID_3288,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, South Indian, Fast Food",100.0,50,0.0,0.0,0.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",NoRating,3
233,ID_6406,"Raja Bazar, Kolkata","Biryani, Mughlai",100.0,50,3.6,353.0,53.0,30,Kolkata,Raja Bazar,3-4,2
234,ID_1059,"Sector 3, Marathalli","Chinese, North Indian",100.0,50,0.0,0.0,0.0,30,Bangalore,"Sector 3, Marathalli",NoRating,2
235,ID_8302,"Babarpur, New Delhi, Delhi","North Indian, Rolls",100.0,50,3.6,27.0,12.0,30,Delhi,"Babarpur, New Delhi",3-4,2
236,ID_6710,"Sector 1, Noida","Pizza, Fast Food",150.0,50,3.7,43.0,9.0,30,Noida,Sector 1,3-4,2
237,ID_731,"Raja Bazar, Kolkata",Bengali,150.0,50,0.0,0.0,0.0,30,Kolkata,Raja Bazar,NoRating,1
238,ID_2132,Mumbai Central,Fast Food,100.0,50,3.3,10.0,4.0,30,Mumbai,Mumbai Central,3-4,1
239,ID_3491,"Sector 3, Marathalli","Chinese, Thai",200.0,50,3.5,13.0,9.0,30,Bangalore,"Sector 3, Marathalli",3-4,2
240,ID_6264,"D-Block, Sector 63, Noida","North Indian, Chinese, Mughlai",300.0,50,3.4,47.0,25.0,30,Noida,"D-Block, Sector 63",3-4,3
241,ID_437,"Babarpur, New Delhi, Delhi","North Indian, Fast Food",100.0,50,3.3,10.0,0.0,30,Delhi,"Babarpur, New Delhi",3-4,2
242,ID_6300,"Sector 3, Marathalli","Mithai, Street Food",150.0,50,3.4,13.0,1.0,30,Bangalore,"Sector 3, Marathalli",3-4,2
243,ID_7465,"Mico Layout, Stage 2, BTM Layout,Bangalore","Tibetan, Chinese, Momos",250.0,50,4.2,633.0,269.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,3
244,ID_1148,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Fast Food, Burger",150.0,50,3.5,23.0,6.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,2
245,ID_8026,"Nathan Road, Mangaldas Road, Pune","Street Food, Fast Food, Beverages",150.0,50,3.4,13.0,10.0,45,Pune,"Nathan Road, Mangaldas Road",3-4,3
246,ID_462,Mumbai Central,Bakery,300.0,50,3.8,77.0,52.0,30,Mumbai,Mumbai Central,3-4,1
247,ID_2237,"Sector 1, Noida","North Indian, Chinese",300.0,50,0.0,0.0,0.0,30,Noida,Sector 1,NoRating,2
248,ID_7266,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Fast Food, Chinese",200.0,50,0.0,0.0,0.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",NoRating,3
249,ID_1209,"Moulali, Kolkata","Cafe, Desserts",300.0,50,3.6,54.0,34.0,30,Kolkata,Moulali,3-4,2
250,ID_3624,Delhi University-GTB Nagar,"Cafe, Fast Food",200.0,50,0.0,0.0,0.0,30,Delhi,Delhi University-GTB Nagar,NoRating,2
251,ID_376,"D-Block, Sector 63, Noida","Andhra, Hyderabadi, Biryani, South Indian, North Indian, Rolls, Mughlai",200.0,50,3.7,112.0,41.0,30,Noida,"D-Block, Sector 63",3-4,7
252,ID_3209,"Sector 1, Noida","Fast Food, Healthy Food",100.0,50,0.0,0.0,0.0,10,Noida,Sector 1,NoRating,2
253,ID_6128,Majestic,"North Indian, Chinese",150.0,50,0.0,0.0,0.0,30,Bangalore,Majestic,NoRating,2
254,ID_2947,"Sector 1, Noida","North Indian, Chinese, Mughlai",250.0,50,3.6,76.0,38.0,30,Noida,Sector 1,3-4,3
255,ID_911,"Sector 14, Noida",Biryani,100.0,50,0.0,0.0,0.0,30,Noida,Sector 14,NoRating,1
256,ID_3342,"D-Block, Sector 63, Noida","North Indian, Chinese",200.0,50,0.0,0.0,0.0,65,Noida,"D-Block, Sector 63",NoRating,2
257,ID_1427,"MG Road, Pune","Italian, Fast Food",200.0,50,3.7,101.0,29.0,45,Pune,MG Road,3-4,2
258,ID_534,"Sector 63A,Gurgaon",North Indian,150.0,50,4.1,144.0,33.0,30,Gurgaon,Sector 63A,4-5,1
259,ID_5511,"Mico Layout, Stage 2, BTM Layout,Bangalore",North Indian,100.0,50,3.5,49.0,7.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,1
260,ID_5405,"Sector 1, Noida","Desserts, Bakery",150.0,50,3.5,20.0,16.0,30,Noida,Sector 1,3-4,2
261,ID_1004,Mumbai Central,"Fast Food, Sandwich",100.0,50,3.0,4.0,1.0,30,Mumbai,Mumbai Central,2-3,2
262,ID_6107,"Dockyard Road, Mumbai CST Area","Italian, Lebanese, North Indian",150.0,50,3.2,15.0,7.0,30,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,3
263,ID_7260,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Mughlai, Beverages",150.0,50,0.0,0.0,0.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",NoRating,3
264,ID_4625,"Babarpur, New Delhi, Delhi","North Eastern, Momos, Fast Food, Beverages, Tibetan",100.0,50,2.9,0.0,0.0,30,Delhi,"Babarpur, New Delhi",2-3,5
265,ID_4593,"Dockyard Road, Mumbai CST Area","Chinese, Mughlai, North Indian, Seafood, Biryani",200.0,50,3.8,426.0,196.0,45,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,5
266,ID_4031,"FTI College, Law College Road, Pune",Ice Cream,100.0,50,4.0,61.0,40.0,30,Pune,"FTI College, Law College Road",3-4,1
267,ID_6013,"Raja Bazar, Kolkata","Cafe, Spanish, Italian, Mexican, Salad, Juices",250.0,50,4.1,1307.0,794.0,45,Kolkata,Raja Bazar,4-5,6
268,ID_2862,"MG Road, Pune",Salad,150.0,50,3.7,26.0,10.0,30,Pune,MG Road,3-4,1
269,ID_6448,"Nathan Road, Mangaldas Road, Pune","Chinese, North Indian, Mughlai",250.0,50,3.1,9.0,1.0,30,Pune,"Nathan Road, Mangaldas Road",3-4,3
270,ID_3752,"Sector 3, Marathalli","North Indian, South Indian",200.0,99,3.2,7.0,2.0,65,Bangalore,"Sector 3, Marathalli",3-4,2
271,ID_4189,"Chandni Chowk, Kolkata","South Indian, Fast Food",100.0,50,0.0,0.0,0.0,30,Kolkata,Chandni Chowk,NoRating,2
272,ID_826,"Mico Layout, Stage 2, BTM Layout,Bangalore","Chinese, Sushi, Asian, Thai",650.0,50,4.4,925.0,589.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,4
273,ID_7754,"Rmz Centennial, I Gate, Whitefield","South Indian, North Indian, Chinese",150.0,50,3.3,24.0,8.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,3
274,ID_1429,"Babarpur, New Delhi, Delhi","North Indian, Rolls, Lebanese",250.0,50,3.4,40.0,7.0,45,Delhi,"Babarpur, New Delhi",3-4,3
275,ID_342,"MG Road, Pune",South Indian,100.0,50,3.6,33.0,8.0,30,Pune,MG Road,3-4,1
276,ID_7497,"MG Road, Pune",Maharashtrian,100.0,0,3.3,12.0,1.0,30,Pune,MG Road,3-4,1
277,ID_7057,"Sandhurst Road, Mumbai CST Area","North Indian, Chinese",300.0,0,3.6,102.0,48.0,45,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,2
278,ID_5097,"Dockyard Road, Mumbai CST Area","Chinese, North Indian",150.0,50,3.7,53.0,18.0,30,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,2
279,ID_744,"Dockyard Road, Mumbai CST Area","North Indian, South Indian, Chinese",200.0,50,3.4,47.0,6.0,65,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,3
280,ID_3755,"Delhi Administration Flats, Timarpur","Continental, Pizza, Italian",250.0,50,3.9,297.0,145.0,45,Delhi,"Delhi Administration Flats, Timarpur",3-4,3
281,ID_4202,"Sandhurst Road, Mumbai CST Area","Parsi, Bakery",200.0,50,4.0,4335.0,2363.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,2
282,ID_7319,"Delhi High Court, India Gate","North Indian, Chinese, Fast Food",600.0,50,3.9,750.0,536.0,30,Delhi,"Delhi High Court, India Gate",3-4,3
283,ID_5592,Majestic,Beverages,100.0,50,3.6,11.0,4.0,45,Bangalore,Majestic,3-4,1
284,ID_6055,Mumbai Central,Fast Food,100.0,50,3.8,110.0,53.0,30,Mumbai,Mumbai Central,3-4,1
285,ID_5299,"D-Block, Sector 63, Noida","Fast Food, Pizza, North Indian, Momos",200.0,50,4.1,479.0,247.0,45,Noida,"D-Block, Sector 63",4-5,4
286,ID_4237,"Sector 1, Noida",North Indian,100.0,50,3.3,15.0,1.0,30,Noida,Sector 1,3-4,1
287,ID_5908,"Sector 14, Noida",North Indian,200.0,50,2.4,19.0,11.0,30,Noida,Sector 14,2-3,1
288,ID_7532,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Bakery, Desserts, Mithai",200.0,50,0.0,0.0,0.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",NoRating,3
289,ID_1637,Majestic,Fast Food,150.0,50,3.8,112.0,37.0,45,Bangalore,Majestic,3-4,1
290,ID_3921,"D-Block, Sector 63, Noida","Mughlai, North Indian, Kebab, Rolls",350.0,50,3.6,67.0,11.0,30,Noida,"D-Block, Sector 63",3-4,4
291,ID_8013,Majestic,"North Indian, Chinese",350.0,50,3.6,34.0,18.0,30,Bangalore,Majestic,3-4,2
292,ID_7271,"Panjetan Colony, Malakpet, Hyderabad",South Indian,50.0,50,3.1,98.0,10.0,30,Hyderabad,"Panjetan Colony, Malakpet",3-4,1
293,ID_7269,"Mico Layout, Stage 2, BTM Layout,Bangalore",North Indian,100.0,50,4.2,236.0,72.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,1
294,ID_8281,"Nathan Road, Mangaldas Road, Pune","Street Food, Fast Food, North Indian",150.0,50,2.9,8.0,5.0,45,Pune,"Nathan Road, Mangaldas Road",2-3,3
295,ID_5063,Delhi University-GTB Nagar,"Bakery, Desserts, Fast Food",200.0,50,3.5,32.0,10.0,30,Delhi,Delhi University-GTB Nagar,3-4,3
296,ID_7501,Delhi University-GTB Nagar,"North Indian, South Indian",200.0,50,2.9,4.0,3.0,30,Delhi,Delhi University-GTB Nagar,2-3,2
297,ID_1555,"Delhi Administration Flats, Timarpur","North Indian, Continental, Chinese, Juices",100.0,50,3.4,25.0,20.0,30,Delhi,"Delhi Administration Flats, Timarpur",3-4,4
298,ID_2301,Mumbai Central,"Pizza, Fast Food",200.0,0,3.6,277.0,89.0,30,Mumbai,Mumbai Central,3-4,2
299,ID_465,"Babarpur, New Delhi, Delhi",North Indian,250.0,50,3.1,5.0,0.0,30,Delhi,"Babarpur, New Delhi",3-4,1
300,ID_8478,Mumbai Central,Chinese,200.0,50,3.4,25.0,17.0,30,Mumbai,Mumbai Central,3-4,1
301,ID_7301,"Sector 14, Noida","North Indian, Chinese, South Indian, Fast Food",200.0,50,2.6,123.0,49.0,45,Noida,Sector 14,2-3,4
302,ID_4152,"FTI College, Law College Road, Pune","Fast Food, Beverages",100.0,50,0.0,0.0,0.0,45,Pune,"FTI College, Law College Road",NoRating,2
303,ID_4850,"Sector 3, Marathalli","Arabian, North Indian, Biryani, Chinese, Seafood",350.0,50,2.9,839.0,245.0,45,Bangalore,"Sector 3, Marathalli",2-3,5
304,ID_7067,"Noorkhan Bazaar, Malakpet, Hyderabad",South Indian,100.0,50,3.5,237.0,2.0,45,Hyderabad,"Noorkhan Bazaar, Malakpet",3-4,1
305,ID_4124,"Sandhurst Road, Mumbai CST Area",Desserts,100.0,50,0.0,0.0,0.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",NoRating,1
306,ID_1543,"Sector 3, Marathalli","North Indian, Chinese",100.0,50,3.4,29.0,23.0,65,Bangalore,"Sector 3, Marathalli",3-4,2
307,ID_1153,"Delhi Administration Flats, Timarpur","Burger, Fast Food",150.0,50,3.6,374.0,87.0,45,Delhi,"Delhi Administration Flats, Timarpur",3-4,2
308,ID_2292,"Sector 1, Noida","Fast Food, Pizza",200.0,50,3.3,32.0,3.0,45,Noida,Sector 1,3-4,2
309,ID_6000,"Nathan Road, Mangaldas Road, Pune",North Indian,100.0,50,0.0,0.0,0.0,30,Pune,"Nathan Road, Mangaldas Road",NoRating,1
310,ID_2718,"MG Road, Pune","North Indian, Chinese, Seafood",500.0,99,3.1,46.0,32.0,30,Pune,MG Road,3-4,3
311,ID_6711,"Sector 1, Noida","South Indian, Chinese",100.0,50,2.9,43.0,15.0,30,Noida,Sector 1,2-3,2
312,ID_4406,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Sandwich, Desserts, Beverages, Continental, Chinese, Biryani, Mughlai",200.0,50,3.9,59.0,31.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,8
313,ID_3969,Mumbai Central,"Beverages, Desserts, Ice Cream",200.0,99,3.7,246.0,83.0,30,Mumbai,Mumbai Central,3-4,3
314,ID_4393,"Sector 14, Noida","Mughlai, North Indian",150.0,50,3.6,36.0,12.0,30,Noida,Sector 14,3-4,2
315,ID_2172,"Delhi High Court, India Gate","North Indian, Mughlai, Chinese",200.0,50,3.6,87.0,28.0,65,Delhi,"Delhi High Court, India Gate",3-4,3
316,ID_7644,"Sector 1, Noida","Chinese, North Indian",250.0,99,0.0,0.0,0.0,45,Noida,Sector 1,NoRating,2
317,ID_8275,"Mico Layout, Stage 2, BTM Layout,Bangalore","South Indian, Chinese",100.0,50,4.0,62.0,32.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
318,ID_7115,"Mico Layout, Stage 2, BTM Layout,Bangalore","South Indian, North Indian, Chinese, Biryani",300.0,50,4.0,201.0,54.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,4
319,ID_4793,"Dockyard Road, Mumbai CST Area",Sandwich,100.0,50,3.5,44.0,4.0,45,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,1
320,ID_2034,"Tiretti, Kolkata","Biryani, Fast Food",100.0,50,3.4,15.0,4.0,30,Kolkata,Tiretti,3-4,2
321,ID_8367,"D-Block, Sector 63, Noida","North Indian, Chinese",200.0,50,3.0,129.0,42.0,65,Noida,"D-Block, Sector 63",2-3,2
322,ID_4997,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Mughlai",200.0,99,3.2,37.0,7.0,65,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,2
323,ID_3755,Delhi University-GTB Nagar,"Continental, Pizza, Italian",250.0,50,3.9,297.0,145.0,45,Delhi,Delhi University-GTB Nagar,3-4,3
324,ID_6027,"MG Road, Pune",Fast Food,150.0,50,0.0,0.0,0.0,30,Pune,MG Road,NoRating,1
325,ID_383,Pune University,"Fast Food, Healthy Food",250.0,50,4.7,707.0,453.0,30,Pune,Pune University,4-5,2
326,ID_5663,Delhi Cantt.,"Fast Food, Chinese",100.0,50,3.7,62.0,22.0,30,Delhi,Delhi Cantt.,3-4,2
327,ID_7564,"FTI College, Law College Road, Pune","Biryani, North Indian",150.0,50,0.0,0.0,0.0,30,Pune,"FTI College, Law College Road",NoRating,2
328,ID_3157,"Rmz Centennial, I Gate, Whitefield",North Indian,150.0,50,0.0,0.0,0.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",NoRating,1
329,ID_1475,"Mico Layout, Stage 2, BTM Layout,Bangalore","Cafe, Tea, Street Food",200.0,50,4.3,534.0,318.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,3
330,ID_4039,"D-Block, Sector 63, Noida","Chinese, Thai",200.0,99,4.1,258.0,99.0,45,Noida,"D-Block, Sector 63",4-5,2
331,ID_2426,"Babarpur, New Delhi, Delhi",Fast Food,100.0,50,0.0,0.0,0.0,30,Delhi,"Babarpur, New Delhi",NoRating,1
332,ID_4881,"Mico Layout, Stage 2, BTM Layout,Bangalore",Juices,50.0,50,3.2,5.0,2.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,1
333,ID_939,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, North Indian, Chinese, Andhra, South Indian",300.0,50,4.3,313.0,205.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,5
334,ID_5708,"Sector 63A,Gurgaon","Pizza, Fast Food",300.0,50,3.7,530.0,165.0,45,Gurgaon,Sector 63A,3-4,2
335,ID_1947,"FTI College, Law College Road, Pune","Bar Food, North Indian, Italian, Continental",550.0,50,4.3,3394.0,1845.0,30,Pune,"FTI College, Law College Road",4-5,4
336,ID_4345,"Sandhurst Road, Mumbai CST Area","North Indian, Chinese, Italian, Finger Food, American",800.0,99,4.4,1102.0,766.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",4-5,5
337,ID_5984,Delhi Cantt.,North Indian,100.0,50,2.9,37.0,16.0,30,Delhi,Delhi Cantt.,2-3,1
338,ID_3182,"Rmz Centennial, I Gate, Whitefield","Biryani, Mughlai, North Indian, Chinese",200.0,50,3.1,25.0,9.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,4
339,ID_4379,"Rmz Centennial, I Gate, Whitefield","Fast Food, Biryani, North Indian",200.0,50,0.0,0.0,0.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",NoRating,3
340,ID_8089,"Yerawada, Pune, Maharashtra","North Indian, Chinese, Thai, European, Italian",650.0,50,3.6,186.0,114.0,30,Mumbai,"Yerawada, Pune, Maharashtra",3-4,5
341,ID_4120,"Yerawada, Pune, Maharashtra","Konkan, Maharashtrian",150.0,50,3.0,6.0,3.0,30,Mumbai,"Yerawada, Pune, Maharashtra",2-3,2
