Restaurant,Count,City,Average_Cost,Rating,Votes,Reviews
ID_1556,1,1,100.0,0.0,0.0,0.0
ID_1557,3,1,100.0,3.7,36.0,11.0
ID_1558,1,1,500.0,4.4,2437.0,1370.0
ID_1559,1,1,100.0,0.0,0.0,0.0
ID_156,1,1,100.0,3.7,18.0,6.0
ID_1560,1,1,150.0,2.5,18.0,2.0
ID_1561,1,1,100.0,4.0,371.0,140.0
ID_1562,2,1,200.0,3.1,8.0,1.0
ID_1563,1,1,250.0,3.5,125.0,32.0
ID_1564,1,1,200.0,0.0,0.0,0.0
ID_1565,1,1,100.0,0.0,0.0,0.0
ID_1566,1,1,150.0,0.0,0.0,0.0
ID_1568,1,1,300.0,3.4,74.0,29.0
ID_1569,1,1,300.0,2.8,149.0,49.0
ID_1570,2,1,350.0,1.9,38.5,29.0
ID_1571,2,1,250.0,3.2,104.0,47.0
ID_1574,1,1,200.0,3.2,17.0,2.0
ID_1575,1,1,250.0,0.0,0.0,0.0
ID_1577,2,1,250.0,3.55,109.0,32.5
ID_1578,2,1,300.0,3.9,381.0,207.0
ID_1579,3,3,316.67,3.7,291.33,122.33
ID_158,1,1,100.0,0.0,0.0,0.0
ID_1580,3,1,233.33,4.07,544.33,197.33
ID_1581,2,1,150.0,3.6,260.0,40.0
ID_1582,1,1,300.0,3.7,186.0,84.0
ID_1584,1,1,100.0,3.6,19.0,8.0
ID_1585,1,1,200.0,4.5,43.0,38.0
ID_1586,3,1,100.0,2.9,5.0,2.0
ID_1588,1,1,300.0,4.0,338.0,152.0
ID_1589,2,1,300.0,3.9,592.0,368.0
ID_159,1,1,200.0,0.0,0.0,0.0
ID_1590,1,1,200.0,3.3,11.0,0.0
ID_1592,1,1,150.0,3.6,56.0,9.0
ID_1593,1,1,150.0,3.5,90.0,30.0
ID_1594,1,1,200.0,0.0,0.0,0.0
ID_1595,2,1,150.0,3.6,99.0,30.0
ID_1596,1,1,200.0,3.5,21.0,5.0
ID_1598,3,1,150.0,3.9,385.67,189.33
ID_1599,1,1,100.0,0.0,0.0,0.0
ID_160,1,1,100.0,3.4,13.0,8.0
ID_1600,1,1,200.0,3.8,255.0,79.0
ID_1602,1,1,200.0,0.0,0.0,0.0
ID_1603,1,1,150.0,4.0,190.0,77.0
ID_1604,1,1,150.0,3.4,16.0,7.0
ID_1605,1,1,250.0,0.0,0.0,0.0
ID_1606,1,1,600.0,3.9,638.0,419.0
ID_1607,1,1,200.0,4.0,81.0,35.0
ID_1608,2,2,200.0,3.6,52.5,14.5
ID_1609,1,1,50.0,0.0,0.0,0.0
ID_1610,2,1,150.0,3.8,66.0,40.0
ID_1611,1,1,100.0,0.0,0.0,0.0
ID_1612,1,1,300.0,3.7,363.0,64.0
ID_1613,1,1,150.0,3.9,73.0,39.0
ID_1614,1,1,100.0,3.4,19.0,6.0
ID_1615,2,1,200.0,3.5,23.0,9.0
ID_1616,1,1,200.0,3.6,53.0,19.0
ID_1617,1,1,250.0,0.0,0.0,0.0
ID_1618,1,1,200.0,3.2,8.0,4.0
ID_1619,1,1,100.0,3.4,17.0,2.0
ID_162,1,1,250.0,3.1,5.0,4.0
ID_1620,2,1,200.0,3.5,31.0,14.0
ID_1621,2,1,200.0,4.7,498.5,369.0
ID_1622,1,1,200.0,0.0,0.0,0.0
ID_1623,1,1,150.0,0.0,0.0,0.0
ID_1625,1,1,200.0,0.0,0.0,0.0
ID_1626,1,1,150.0,3.3,6.0,2.0
ID_1627,1,1,100.0,4.2,758.0,290.0
ID_1628,1,1,200.0,3.5,8.0,8.0
ID_163,1,1,100.0,3.7,26.0,6.0
ID_1631,2,1,600.0,4.2,1473.0,849.0
ID_1633,1,1,150.0,3.6,58.0,23.0
ID_1635,10,3,235.0,3.88,66.6,47.0
ID_1636,1,1,200.0,2.9,1171.0,275.0
ID_1637,1,1,150.0,3.8,112.0,37.0
ID_1638,1,1,100.0,0.0,0.0,0.0
ID_1639,4,1,150.0,3.5,101.0,53.0
ID_164,5,3,150.0,2.56,4.0,2.4
ID_1640,1,1,250.0,3.5,36.0,8.0
ID_1641,1,1,200.0,3.4,45.0,37.0
ID_1642,2,1,200.0,3.3,21.0,8.0
ID_1643,1,1,200.0,4.0,208.0,93.0
ID_1644,1,1,200.0,3.5,41.0,18.0
ID_1645,1,1,300.0,3.7,73.0,36.0
ID_1646,1,1,300.0,4.0,377.0,160.0
ID_1647,1,1,100.0,3.7,16.0,1.0
ID_1648,1,1,100.0,0.0,0.0,0.0
ID_165,1,1,200.0,3.3,7.0,5.0
ID_1650,1,1,600.0,4.3,906.0,569.0
ID_1651,1,1,150.0,3.3,14.0,2.0
ID_1653,1,1,150.0,3.3,254.0,39.0
ID_1654,1,1,200.0,3.7,27.0,25.0
ID_1655,2,1,200.0,3.2,9.0,0.0
ID_1656,1,1,200.0,4.1,189.0,160.0
ID_1657,9,6,200.0,1.01,1.89,1.33
ID_1658,1,1,200.0,3.9,25.0,14.0
ID_1659,1,1,150.0,3.3,63.0,25.0
ID_166,2,1,150.0,0.0,0.0,0.0
ID_1661,1,1,300.0,3.6,120.0,40.0
ID_1662,1,1,100.0,4.5,242.0,109.0
ID_1663,2,1,200.0,0.0,0.0,0.0
ID_1664,1,1,200.0,3.7,28.0,6.0
ID_1665,2,2,800.0,4.4,5000.5,3759.5
ID_1666,2,1,500.0,4.6,4903.0,3989.0
ID_1667,1,1,150.0,3.6,59.0,27.0
ID_1668,1,1,100.0,0.0,0.0,0.0
ID_1669,1,1,250.0,3.8,366.0,220.0
ID_1670,1,1,300.0,4.0,303.0,62.0
ID_1671,1,1,150.0,3.4,19.0,3.0
ID_1672,1,1,250.0,4.2,175.0,97.0
ID_1673,1,1,150.0,3.3,13.0,3.0
ID_1675,2,2,200.0,3.2,10.0,5.5
ID_1676,1,1,200.0,3.6,90.0,14.0
ID_1677,1,1,100.0,3.4,6.0,3.0
ID_1678,3,1,200.0,3.4,442.0,98.0
ID_1679,1,1,100.0,3.1,6.0,0.0
ID_168,1,1,50.0,3.7,25.0,13.0
ID_1680,1,1,400.0,3.8,205.0,60.0
ID_1681,1,1,200.0,2.8,67.0,23.0
ID_1682,2,2,100.0,0.0,0.0,0.0
ID_1683,3,2,250.0,1.37,215.33,97.0
ID_1684,1,1,400.0,4.0,182.0,135.0
ID_1685,1,1,200.0,0.0,0.0,0.0
ID_1686,3,1,200.0,3.6,194.0,51.0
ID_1687,2,2,350.0,3.7,28.0,23.0
ID_1688,1,1,200.0,3.5,245.0,25.0
ID_1690,1,1,100.0,0.0,0.0,0.0
ID_1692,1,1,150.0,3.2,4.0,1.0
ID_1693,1,1,200.0,3.2,6.0,1.0
ID_1694,3,2,200.0,3.6,216.0,101.0
ID_1695,1,1,150.0,3.6,53.0,5.0
ID_1696,2,2,800.0,4.2,1693.0,1239.0
ID_1697,1,1,150.0,3.1,7.0,1.0
ID_1698,4,1,112.5,2.9,42.0,11.75
ID_1699,1,1,200.0,4.0,62.0,49.0
ID_17,1,1,200.0,3.7,145.0,22.0
ID_170,2,1,200.0,3.6,43.0,17.0
ID_1700,1,1,250.0,3.3,8.0,2.0
ID_1701,2,1,250.0,0.0,0.0,0.0
ID_1703,1,1,250.0,3.3,9.0,7.0
ID_1704,1,1,200.0,3.1,12.0,6.0
ID_1705,1,1,100.0,3.9,129.0,85.0
ID_1706,1,1,150.0,3.1,4.0,0.0
ID_1709,1,1,200.0,3.8,70.0,64.0
ID_1710,1,1,200.0,0.0,0.0,0.0
ID_1711,1,1,200.0,3.1,5.0,4.0
ID_1713,1,1,100.0,0.0,0.0,0.0
ID_1714,1,1,350.0,0.0,0.0,0.0
ID_1716,1,1,150.0,0.0,0.0,0.0
ID_1717,3,1,150.0,0.0,0.0,0.0
ID_1718,1,1,150.0,3.7,254.0,78.0
ID_1719,1,1,150.0,0.0,0.0,0.0
ID_172,1,1,150.0,3.4,7.0,1.0
ID_1720,1,1,100.0,0.0,0.0,0.0
ID_1721,5,3,230.0,1.4,38.4,13.4
ID_1723,2,1,175.0,0.0,0.0,0.0
ID_1724,1,1,150.0,0.0,0.0,0.0
ID_1725,1,1,300.0,4.0,93.0,66.0
ID_1726,3,1,400.0,4.0,723.0,426.0
ID_1727,2,2,200.0,0.0,0.0,0.0
ID_1728,2,1,250.0,1.85,18.5,15.5
ID_1729,1,1,250.0,0.0,0.0,0.0
ID_1730,2,1,100.0,2.8,9.0,3.0
ID_1731,4,2,200.0,4.25,35.5,28.0
ID_1732,1,1,200.0,3.2,19.0,4.0
ID_1733,1,1,100.0,3.5,52.0,20.0
ID_1734,1,1,150.0,3.2,12.0,6.0
ID_1735,2,1,150.0,0.0,0.0,0.0
ID_1736,1,1,600.0,4.0,686.0,384.0
ID_1737,1,1,200.0,3.1,0.0,0.0
ID_1738,1,1,300.0,0.0,0.0,0.0
ID_1739,1,1,150.0,3.7,87.0,30.0
ID_174,1,1,200.0,3.4,17.0,7.0
ID_1740,1,1,150.0,0.0,0.0,0.0
ID_1741,1,1,150.0,3.7,90.0,19.0
ID_1742,1,1,300.0,3.7,142.0,72.0
ID_1743,1,1,150.0,0.0,0.0,0.0
ID_1744,1,1,150.0,3.4,25.0,9.0
ID_1745,1,1,250.0,3.8,504.0,137.0
ID_1746,1,1,400.0,0.0,0.0,0.0
ID_1749,2,1,200.0,3.0,6.0,3.0
ID_175,1,1,150.0,3.7,251.0,68.0
ID_1751,1,1,150.0,0.0,0.0,0.0
ID_1752,3,1,100.0,0.0,0.0,0.0
ID_1753,1,1,200.0,3.3,10.0,5.0
ID_1754,2,1,200.0,3.4,18.0,7.0
ID_1755,1,1,100.0,0.0,0.0,0.0
ID_1756,1,1,200.0,3.8,372.0,86.0
ID_1757,1,1,50.0,0.0,0.0,0.0
ID_1758,1,1,300.0,3.9,449.0,184.0
ID_1759,1,1,600.0,3.7,34.0,11.0
ID_176,1,1,150.0,3.3,32.0,3.0
ID_1760,1,1,300.0,3.7,127.0,49.0
ID_1761,1,1,100.0,3.3,9.0,7.0
ID_1762,1,1,100.0,3.5,16.0,2.0
ID_1763,2,2,200.0,1.75,5.0,2.5
ID_1765,1,1,250.0,3.4,30.0,15.0
ID_1766,1,1,200.0,4.1,1665.0,690.0
ID_1767,1,1,200.0,3.8,190.0,109.0
ID_1769,1,1,50.0,3.5,23.0,5.0
ID_177,1,1,250.0,3.9,131.0,75.0
ID_1770,2,1,100.0,3.0,60.0,9.0
ID_1771,1,1,100.0,3.0,4.0,1.0
ID_1772,1,1,250.0,3.8,70.0,60.0
ID_1773,2,1,175.0,2.85,33.5,7.0
ID_1774,1,1,200.0,3.1,29.0,9.0
ID_1775,1,1,200.0,3.0,8.0,2.0
ID_1776,1,1,150.0,0.0,0.0,0.0
ID_1777,2,1,150.0,3.5,67.0,48.0
ID_1778,1,1,200.0,3.1,139.0,40.0
ID_178,1,1,100.0,3.6,13.0,5.0
ID_1780,2,1,100.0,3.0,12.0,2.0
ID_1781,1,1,100.0,3.4,37.0,3.0
ID_1782,1,1,150.0,3.4,48.0,23.0
ID_1783,2,1,50.0,3.3,10.0,0.0
ID_1784,5,2,160.0,3.58,225.2,117.4
ID_1785,1,1,250.0,4.1,185.0,127.0
ID_1786,1,1,250.0,3.7,14.0,6.0
ID_1787,1,1,200.0,2.8,33.0,16.0
ID_1788,1,1,300.0,3.0,62.0,30.0
ID_1789,3,1,150.0,3.4,50.0,14.0
ID_179,3,2,150.0,2.1,237.33,108.67
ID_1791,2,1,200.0,3.6,223.0,103.0
ID_1792,6,1,283.33,4.23,345.67,108.0
ID_1793,1,1,200.0,0.0,0.0,0.0
ID_1794,1,1,200.0,3.4,40.0,12.0
ID_1795,1,1,350.0,3.4,132.0,47.0
ID_1796,3,2,200.0,3.97,270.67,187.67
ID_1797,1,1,600.0,4.1,895.0,512.0
ID_1798,2,2,400.0,3.4,10.0,3.0
ID_1799,1,1,200.0,3.4,7.0,0.0
ID_18,3,2,383.33,4.43,409.67,250.33
ID_180,1,1,150.0,0.0,0.0,0.0
ID_1800,1,1,150.0,3.6,27.0,14.0
ID_1801,1,1,200.0,3.7,87.0,27.0
ID_1802,1,1,250.0,3.2,13.0,5.0
ID_1803,1,1,150.0,0.0,0.0,0.0
ID_1804,1,1,850.0,4.1,1261.0,652.0
ID_1805,1,1,350.0,4.1,595.0,221.0
ID_1806,2,1,150.0,3.45,20.0,5.0
ID_1807,1,1,200.0,3.9,77.0,41.0
ID_1808,1,1,150.0,3.8,83.0,54.0
ID_1809,1,1,200.0,0.0,0.0,0.0
ID_181,1,1,150.0,3.4,15.0,9.0
ID_1810,1,1,200.0,3.2,26.0,15.0
ID_1811,1,1,100.0,0.0,0.0,0.0
ID_1812,1,1,150.0,3.9,173.0,57.0
ID_1813,1,1,100.0,3.7,72.0,29.0
ID_1815,2,2,800.0,4.3,2896.0,1967.0
ID_1817,1,1,150.0,3.6,15.0,15.0
ID_1818,1,1,200.0,3.6,28.0,26.0
ID_1819,1,1,250.0,4.1,313.0,170.0
ID_182,1,1,50.0,0.0,0.0,0.0
ID_1820,1,1,150.0,3.6,47.0,17.0
ID_1821,1,1,100.0,0.0,0.0,0.0
ID_1822,1,1,250.0,3.5,18.0,5.0
ID_1823,1,1,350.0,3.7,83.0,46.0
ID_1824,1,1,250.0,4.3,745.0,458.0
ID_1825,1,1,150.0,0.0,0.0,0.0
ID_1826,2,1,200.0,3.7,57.0,25.0
ID_1827,1,1,300.0,3.5,102.0,49.0
ID_1828,1,1,300.0,3.9,394.0,141.0
ID_1829,1,1,500.0,3.9,713.0,414.0
ID_183,2,1,125.0,2.0,203.0,70.0
ID_1830,2,1,250.0,3.1,4.0,1.0
ID_1831,1,1,200.0,4.1,77.0,53.0
ID_1832,1,1,100.0,3.6,18.0,10.0
ID_1833,1,1,150.0,3.8,27.0,9.0
ID_1834,2,1,100.0,4.0,231.0,123.0
ID_1835,1,1,150.0,3.9,155.0,76.0
ID_1836,2,1,400.0,4.2,221.0,126.0
ID_1837,2,1,200.0,3.3,64.0,22.0
ID_1838,1,1,200.0,2.8,8.0,6.0
ID_1839,2,1,350.0,3.85,1066.0,446.5
ID_184,1,1,100.0,3.6,93.0,14.0
ID_1840,3,2,216.67,3.9,423.67,233.67
ID_1841,1,1,300.0,4.4,1434.0,941.0
ID_1842,1,1,350.0,3.5,52.0,30.0
ID_1843,1,1,50.0,0.0,0.0,0.0
ID_1844,1,1,100.0,3.6,75.0,3.0
ID_1845,1,1,100.0,3.4,15.0,3.0
ID_1846,3,1,150.0,3.5,150.0,26.0
ID_1847,1,1,150.0,3.0,18.0,5.0
ID_1848,1,1,200.0,4.0,65.0,39.0
ID_1849,1,1,150.0,3.8,79.0,19.0
ID_1850,2,1,200.0,4.25,370.0,209.0
ID_1852,3,1,250.0,2.7,85.0,31.0
ID_1853,1,1,200.0,3.2,23.0,11.0
ID_1854,1,1,200.0,3.5,13.0,0.0
ID_1855,1,1,150.0,0.0,0.0,0.0
ID_1856,1,1,150.0,0.0,0.0,0.0
ID_1857,1,1,150.0,3.1,6.0,1.0
ID_1858,1,1,200.0,0.0,0.0,0.0
ID_1859,2,1,150.0,3.3,5.0,3.0
ID_186,1,1,100.0,3.9,51.0,22.0
ID_1860,1,1,250.0,3.9,385.0,191.0
ID_1861,1,1,150.0,2.6,20.0,2.0
ID_1862,1,1,300.0,4.3,1141.0,478.0
ID_1863,1,1,150.0,0.0,0.0,0.0
ID_1864,1,1,150.0,0.0,0.0,0.0
ID_1865,3,1,150.0,4.0,60.0,47.0
ID_1867,2,1,300.0,3.6,179.0,95.0
ID_1868,1,1,200.0,3.3,11.0,6.0
ID_1869,1,1,150.0,3.4,61.0,34.0
ID_187,3,1,200.0,3.2,31.0,14.0
ID_1870,2,1,200.0,3.6,42.0,38.0
ID_1871,2,1,100.0,3.5,58.0,21.5
ID_1872,1,1,350.0,3.4,29.0,12.0
ID_1874,3,1,150.0,3.67,52.33,24.67
ID_1876,2,1,100.0,3.5,116.0,57.0
ID_1877,4,1,150.0,4.53,750.0,299.25
ID_1878,1,1,200.0,2.7,17.0,9.0
ID_1879,1,1,250.0,3.3,9.0,5.0
ID_188,15,7,150.0,2.66,13.13,5.33
ID_1881,1,1,100.0,3.3,9.0,1.0
ID_1882,1,1,250.0,0.0,0.0,0.0
ID_1883,1,1,300.0,3.9,503.0,323.0
ID_1884,1,1,200.0,4.2,161.0,58.0
ID_1885,1,1,300.0,4.2,0.0,0.0
ID_1886,1,1,100.0,3.9,120.0,34.0
ID_1887,1,1,100.0,3.4,10.0,5.0
ID_1889,1,1,100.0,3.8,67.0,49.0
ID_189,1,1,300.0,0.0,0.0,0.0
ID_1890,1,1,200.0,3.1,5.0,1.0
ID_1891,1,1,200.0,4.3,328.0,97.0
ID_1892,1,1,600.0,4.5,3588.0,1798.0
ID_1893,3,1,100.0,3.57,58.33,14.67
ID_1894,1,1,150.0,3.4,15.0,0.0
ID_1895,1,1,150.0,3.0,10.0,6.0
ID_1896,1,1,150.0,3.2,7.0,2.0
ID_1897,1,1,150.0,3.5,15.0,5.0
ID_1899,2,1,100.0,3.2,11.0,5.0
ID_19,1,1,400.0,4.0,1652.0,858.0
ID_190,2,1,100.0,3.55,12.5,9.0
ID_1900,1,1,300.0,4.4,244.0,158.0
ID_1901,1,1,200.0,3.3,0.0,0.0
ID_1902,4,2,375.0,3.4,45.75,15.25
ID_1904,1,1,200.0,0.0,0.0,0.0
ID_1905,1,1,100.0,3.2,8.0,2.0
ID_1906,2,1,100.0,0.0,0.0,0.0
ID_1907,2,1,100.0,3.7,16.0,11.0
ID_1908,1,1,150.0,3.7,52.0,37.0
ID_1909,1,1,100.0,3.5,17.0,10.0
ID_191,1,1,200.0,2.7,101.0,38.0
ID_1910,1,1,150.0,4.2,41.0,25.0
ID_1911,6,2,100.0,2.18,11.67,0.17
ID_1912,2,1,650.0,3.9,1940.0,926.0
ID_1913,2,1,200.0,0.0,0.0,0.0
ID_1914,1,1,150.0,3.0,5.0,1.0
ID_1915,1,1,100.0,3.6,66.0,29.0
ID_1916,1,1,150.0,3.4,17.0,8.0
ID_1917,1,1,150.0,4.0,336.0,194.0
ID_1918,1,1,200.0,3.7,869.0,24.0
ID_1919,2,2,150.0,4.2,445.5,268.5
ID_192,1,1,200.0,2.9,8.0,5.0
ID_1920,1,1,100.0,3.3,16.0,3.0
ID_1922,2,1,100.0,0.0,0.0,0.0
ID_1923,1,1,100.0,0.0,0.0,0.0
ID_1924,1,1,150.0,3.8,27.0,18.0
ID_1925,2,1,150.0,3.5,19.0,6.0
ID_1926,1,1,150.0,3.9,342.0,177.0
ID_1927,1,1,200.0,4.3,1083.0,800.0
ID_1928,1,1,250.0,3.9,209.0,89.0
ID_1929,1,1,150.0,3.7,12.0,7.0
ID_193,1,1,200.0,3.8,66.0,25.0
ID_1930,1,1,250.0,4.3,430.0,228.0
ID_1931,1,1,150.0,3.4,27.0,9.0
ID_1932,1,1,150.0,3.2,9.0,3.0
ID_1933,1,1,150.0,3.2,8.0,2.0
ID_1934,1,1,200.0,3.9,104.0,41.0
ID_1935,1,1,150.0,0.0,0.0,0.0
ID_1936,1,1,500.0,4.1,772.0,446.0
ID_1937,1,1,200.0,4.0,52.0,34.0
ID_1938,1,1,100.0,3.7,120.0,17.0
ID_1939,1,1,250.0,0.0,0.0,0.0
ID_1940,2,2,100.0,3.45,22.5,4.5
ID_1942,1,1,150.0,3.5,16.0,13.0
ID_1943,1,1,100.0,4.7,4772.0,1956.0
ID_1945,1,1,300.0,3.5,87.0,53.0
ID_1946,2,1,350.0,3.9,1298.0,450.0
ID_1947,1,1,550.0,4.3,3394.0,1845.0
ID_1948,1,1,100.0,3.8,110.0,78.0
ID_1949,3,1,100.0,3.53,9.33,4.33
ID_195,2,1,150.0,4.0,1210.0,503.0
ID_1951,1,1,300.0,3.1,45.0,16.0
ID_1952,1,1,150.0,3.0,77.0,28.0
ID_1953,1,1,250.0,3.4,16.0,6.0
ID_1954,1,1,300.0,4.2,208.0,104.0
ID_1955,1,1,250.0,3.5,112.0,49.0
ID_1956,1,1,250.0,4.5,462.0,246.0
ID_1957,2,1,200.0,3.8,18.0,18.0
ID_1958,1,1,150.0,0.0,0.0,0.0
ID_1959,2,1,200.0,3.5,215.0,35.0
ID_196,1,1,200.0,3.8,291.0,30.0
ID_1960,1,1,200.0,4.0,65.0,57.0
ID_1961,1,1,200.0,3.8,82.0,44.0
ID_1962,1,1,300.0,3.8,110.0,43.0
ID_1964,1,1,200.0,4.1,46.0,41.0
ID_1965,1,1,150.0,3.2,10.0,5.0
ID_1966,3,1,400.0,3.6,48.0,31.33
ID_1967,1,1,500.0,3.1,7.0,1.0
ID_1968,1,1,50.0,3.0,5.0,3.0
ID_1969,1,1,100.0,3.6,17.0,4.0
ID_197,1,1,100.0,0.0,0.0,0.0
ID_1971,2,1,150.0,3.6,98.0,51.0
ID_1972,1,1,200.0,3.9,191.0,72.0
ID_1974,2,2,100.0,4.05,36.0,27.5
ID_1975,1,1,200.0,3.9,66.0,45.0
ID_1976,1,1,200.0,3.4,10.0,4.0
ID_1978,1,1,150.0,3.7,252.0,189.0
ID_1979,1,1,150.0,3.7,82.0,24.0
ID_198,1,1,200.0,4.0,208.0,64.0
ID_1980,1,1,200.0,3.1,15.0,4.0
ID_1981,1,1,150.0,2.9,52.0,19.0
ID_1984,2,1,150.0,4.1,146.0,119.0
ID_1985,1,1,200.0,3.4,16.0,9.0
ID_1986,1,1,250.0,3.3,6.0,2.0
ID_1987,1,1,200.0,3.7,30.0,13.0
ID_1989,1,1,150.0,2.8,5.0,2.0
ID_199,1,1,100.0,3.3,13.0,2.0
ID_1990,3,1,200.0,3.2,24.0,2.0
ID_1991,1,1,350.0,3.8,191.0,80.0
ID_1992,1,1,400.0,3.9,30.0,19.0
ID_1993,1,1,250.0,3.5,19.0,5.0
ID_1994,1,1,250.0,3.3,32.0,18.0
ID_1995,1,1,150.0,3.5,18.0,5.0
ID_1996,1,1,150.0,0.0,0.0,0.0
ID_1997,3,2,200.0,3.0,35.0,8.0
ID_1998,1,1,150.0,3.0,124.0,19.0
ID_2,1,1,350.0,3.8,35.0,21.0
ID_20,1,1,150.0,3.7,231.0,135.0
ID_200,1,1,100.0,2.9,15.0,2.0
ID_2001,2,1,150.0,4.0,330.0,210.0
ID_2002,1,1,50.0,3.1,6.0,2.0
ID_2003,1,1,150.0,3.8,202.0,51.0
ID_2004,1,1,100.0,2.9,81.0,28.0
ID_2005,2,1,50.0,3.6,36.0,2.0
ID_2007,1,1,150.0,0.0,0.0,0.0
ID_2008,3,1,183.33,3.93,258.0,112.0
ID_201,2,1,100.0,4.0,115.0,22.0
ID_2010,2,1,400.0,4.0,69.0,35.0
ID_2011,1,1,150.0,3.4,6.0,5.0
ID_2012,1,1,200.0,3.8,497.0,145.0
ID_2014,1,1,100.0,3.8,38.0,3.0
ID_2015,1,1,300.0,3.3,7.0,3.0
ID_2016,1,1,400.0,0.0,0.0,0.0
ID_2018,1,1,150.0,3.1,84.0,19.0
ID_2019,1,1,100.0,3.4,21.0,3.0
ID_202,1,1,150.0,3.6,131.0,25.0
ID_2020,1,1,150.0,3.8,26.0,10.0
ID_2021,1,1,200.0,3.4,15.0,6.0
ID_2022,1,1,100.0,3.8,142.0,66.0
ID_2023,1,1,500.0,3.4,25.0,15.0
ID_2025,1,1,250.0,3.6,20.0,9.0
ID_2026,1,1,150.0,0.0,0.0,0.0
ID_2027,2,1,100.0,3.9,35.0,31.0
ID_2028,1,1,250.0,3.9,527.0,264.0
ID_2029,1,1,100.0,0.0,0.0,0.0
ID_203,1,1,100.0,3.3,20.0,11.0
ID_2030,2,1,250.0,3.2,198.0,69.0
ID_2031,1,1,100.0,3.1,4.0,3.0
ID_2032,2,1,250.0,4.6,2781.5,2008.5
ID_2033,1,1,200.0,3.4,17.0,4.0
ID_2034,3,1,100.0,3.4,15.0,4.0
ID_2035,2,1,150.0,3.5,83.0,22.0
ID_2036,3,1,350.0,3.57,153.67,67.67
ID_2037,1,1,250.0,3.4,104.0,46.0
ID_2038,1,1,200.0,3.3,112.0,49.0
ID_2039,1,1,350.0,4.4,1155.0,566.0
ID_2040,2,1,150.0,3.4,15.0,14.0
ID_2041,3,2,650.0,4.4,3248.0,1603.0
ID_2042,1,1,150.0,0.0,0.0,0.0
ID_2043,1,1,150.0,3.7,70.0,11.0
ID_2044,1,1,100.0,0.0,0.0,0.0
ID_2045,1,1,200.0,3.4,26.0,9.0
ID_2046,1,1,150.0,3.6,45.0,9.0
ID_2047,1,1,150.0,0.0,0.0,0.0
ID_2049,1,1,100.0,0.0,0.0,0.0
ID_205,1,1,100.0,3.4,38.0,8.0
ID_2050,2,1,300.0,0.0,0.0,0.0
ID_2051,1,1,300.0,4.7,3975.0,2359.0
ID_2052,1,1,150.0,3.8,59.0,21.0
ID_2053,1,1,150.0,3.6,87.0,45.0
ID_2054,2,1,200.0,3.2,76.0,18.0
ID_2056,1,1,100.0,0.0,0.0,0.0
ID_2057,2,1,100.0,4.0,58.0,44.0
ID_2058,2,1,150.0,3.7,113.0,63.0
ID_2059,3,1,300.0,4.03,272.0,176.67
ID_206,2,1,150.0,0.0,0.0,0.0
ID_2060,2,1,100.0,0.0,0.0,0.0
ID_2061,1,1,200.0,3.0,16.0,2.0
ID_2062,1,1,300.0,4.1,65.0,33.0
ID_2063,1,1,100.0,2.7,22.0,4.0
ID_2065,1,1,200.0,0.0,0.0,0.0
ID_2067,1,1,100.0,3.1,39.0,18.0
ID_2068,1,1,100.0,4.0,137.0,34.0
ID_2069,1,1,100.0,3.7,20.0,7.0
ID_207,3,1,100.0,3.43,49.33,8.0
ID_2070,1,1,150.0,0.0,0.0,0.0
ID_2071,3,1,300.0,3.3,11.0,5.0
ID_2072,1,1,150.0,3.4,53.0,40.0
ID_2073,1,1,200.0,3.1,21.0,7.0
ID_2074,1,1,150.0,3.3,14.0,2.0
ID_2075,1,1,150.0,3.6,55.0,15.0
ID_2076,1,1,200.0,2.8,7.0,3.0
ID_2078,1,1,100.0,0.0,0.0,0.0
ID_2079,1,1,250.0,3.2,10.0,7.0
ID_208,1,1,150.0,0.0,0.0,0.0
ID_2080,2,1,200.0,4.1,100.0,60.0
ID_2081,3,1,500.0,3.6,77.0,23.0
ID_2083,3,1,250.0,3.5,158.0,44.0
ID_2085,1,1,100.0,3.5,13.0,5.0
ID_2086,1,1,200.0,0.0,0.0,0.0
ID_2088,1,1,300.0,3.6,34.0,7.0
ID_2090,1,1,200.0,3.5,24.0,3.0
ID_2092,1,1,200.0,3.7,141.0,21.0
ID_2093,1,1,150.0,3.1,9.0,2.0
ID_2094,1,1,150.0,3.8,341.0,80.0
ID_2095,1,1,200.0,3.7,38.0,10.0
ID_2096,1,1,250.0,3.9,913.0,181.0
ID_2097,3,2,250.0,3.73,599.67,383.33
ID_210,3,1,150.0,3.6,56.0,9.0
ID_2100,1,1,200.0,3.7,105.0,47.0
ID_2101,2,2,150.0,1.8,21.0,13.0
ID_2102,1,1,300.0,4.1,394.0,305.0
ID_2103,1,1,150.0,0.0,0.0,0.0
ID_2104,1,1,150.0,3.4,19.0,4.0
ID_2105,1,1,250.0,3.4,45.0,19.0
ID_2106,2,1,100.0,3.0,4.0,0.0
ID_2107,1,1,150.0,3.8,32.0,7.0
ID_2108,1,1,150.0,3.4,49.0,19.0
ID_2109,1,1,100.0,3.2,13.0,2.0
ID_211,1,1,250.0,3.7,435.0,91.0
ID_2110,1,1,100.0,0.0,0.0,0.0
ID_2111,1,1,50.0,3.1,6.0,0.0
ID_2112,3,1,450.0,3.8,2534.0,1336.0
ID_2114,1,1,200.0,3.6,337.0,75.0
ID_2115,1,1,100.0,2.9,32.0,20.0
